order_id,customer_id,product_id,order_date,delivery_date,order_status,quantity,order_value,delivery_days,return_status,return_reason
ORD01212,C1171,P007,2026-05-25,2026-05-29,Delivered,1,1499,4,Not Returned,
ORD01213,C1100,P002,2026-06-14,,Cancelled,2,6398,,Not Returned,
ORD01214,C1014,P003,2026-02-10,2026-02-14,Delivered,1,1999,4,Not Returned,
ORD01215,C1055,P008,2026-04-04,2026-04-05,Delivered,1,3699,1,Not Returned,
ORD01216,C1121,P008,2025-12-26,2025-12-28,Returned,1,3699,2,Returned,Wrong product
ORD01217,C1469,P002,2026-06-29,2026-07-02,Delivered,3,9597,3,Not Returned,
ORD01218,C1031,P001,2026-03-07,2026-03-11,Returned,2,4998,4,Returned,Quality issue
ORD01219,C1026,P008,2025-09-23,2025-09-25,Delivered,1,3699,2,Not Returned,
ORD01220,C1119,P005,2026-03-09,2026-03-12,Delivered,1,3499,3,Not Returned,
ORD01221,C1317,P010,2026-07-29,2026-08-04,Delivered,2,5198,6,Not Returned,
ORD01222,C1168,P002,2026-02-15,2026-02-19,Delivered,1,3199,4,Not Returned,
ORD01223,C1099,P010,2025-12-02,2025-12-08,Delivered,2,5198,6,Not Returned,
ORD01224,C1246,P010,2025-10-29,2025-11-04,Delivered,1,2599,6,Not Returned,
ORD01225,C1299,P012,2026-07-09,2026-07-13,Delivered,1,2999,4,Not Returned,
ORD01226,C1453,P007,2026-05-15,2026-05-20,Delivered,1,1499,5,Not Returned,
ORD01227,C1265,P009,2025-11-08,2025-11-09,Delivered,3,8697,1,Not Returned,
ORD01228,C1427,P010,2026-07-28,2026-08-02,Delivered,1,2599,5,Not Returned,
ORD01229,C1035,P009,2025-09-22,2025-09-23,Delivered,1,2899,1,Not Returned,
ORD01230,C1307,P006,2025-11-30,2025-12-09,Delivered,3,8397,9,Not Returned,
ORD01231,C1053,P012,2026-02-11,2026-02-13,Delivered,1,2999,2,Not Returned,
ORD01232,C1114,P008,2025-09-16,2025-09-19,Delivered,1,3699,3,Not Returned,
ORD01233,C1169,P012,2025-12-21,2025-12-24,Delivered,3,8997,3,Not Returned,
ORD01234,C1003,P012,2026-03-06,2026-03-09,Delivered,2,5998,3,Not Returned,
ORD01235,C1323,P006,2025-08-31,2025-09-02,Delivered,1,2799,2,Not Returned,
ORD01236,C1145,P010,2026-02-26,,Cancelled,1,2599,,Not Returned,
ORD01237,C1011,P003,2025-12-16,2025-12-20,Delivered,1,1999,4,Not Returned,
ORD01238,C1194,P003,2026-01-07,2026-01-09,Delivered,1,1999,2,Not Returned,
ORD01239,C1409,P011,2025-10-21,2025-10-27,Returned,2,4398,6,Returned,Wrong product
ORD01240,C1066,P010,2026-04-05,2026-04-08,Delivered,2,5198,3,Not Returned,
ORD01241,C1023,P004,2025-12-02,,Cancelled,1,2299,,Not Returned,
ORD01242,C1126,P010,2026-06-22,2026-06-27,Returned,1,2599,5,Returned,Size issue
ORD01243,C1107,P001,2026-07-14,,Cancelled,2,4998,,Not Returned,
ORD01244,C1085,P012,2025-10-06,2025-10-07,Delivered,1,2999,1,Not Returned,
ORD01245,C1364,P009,2026-03-12,2026-03-16,Delivered,1,2899,4,Not Returned,
ORD01246,C1137,P006,2026-05-22,2026-05-24,Delivered,1,2799,2,Not Returned,
ORD01247,C1103,P010,2026-03-19,2026-03-26,Delivered,1,2599,7,Not Returned,
ORD01248,C1193,P008,2025-12-24,2025-12-27,Delivered,1,3699,3,Not Returned,
ORD01249,C1265,P010,2025-11-14,2025-11-18,Delivered,1,2599,4,Not Returned,
ORD01250,C1172,P006,2025-12-21,2025-12-26,Delivered,1,2799,5,Not Returned,
ORD01251,C1012,P007,2026-04-13,2026-04-15,Delivered,1,1499,2,Not Returned,
ORD01252,C1461,P003,2026-04-09,2026-04-14,Delivered,1,1999,5,Not Returned,
ORD01253,C1019,P002,2026-01-23,2026-01-24,Returned,1,3199,1,Returned,Size issue
ORD01254,C1154,P009,2025-12-06,2025-12-10,Delivered,1,2899,4,Not Returned,
ORD01255,C1366,P012,2026-08-10,2026-08-15,Delivered,2,5998,5,Not Returned,
ORD01256,C1421,P012,2026-05-31,2026-06-07,Delivered,1,2999,7,Not Returned,
ORD01257,C1389,P006,2026-03-20,2026-03-26,Delivered,1,2799,6,Not Returned,
ORD01258,C1242,P003,2026-03-17,2026-03-18,Delivered,1,1999,1,Not Returned,
ORD01259,C1160,P004,2026-05-17,2026-05-22,Delivered,2,4598,5,Not Returned,
ORD01260,C1447,P004,2026-04-02,2026-04-10,Returned,1,2299,8,Returned,Size issue
ORD01261,C1217,P003,2026-01-29,2026-01-30,Delivered,1,1999,1,Not Returned,
ORD01262,C1016,P011,2026-03-20,2026-03-24,Delivered,1,2199,4,Not Returned,
ORD01263,C1195,P003,2025-11-12,2025-11-13,Returned,1,1999,1,Returned,Quality issue
ORD01264,C1291,P004,2026-03-14,2026-03-16,Delivered,1,2299,2,Not Returned,
ORD01265,C1352,P008,2026-07-19,2026-07-24,Delivered,1,3699,5,Not Returned,
ORD01266,C1493,P010,2026-05-03,2026-05-08,Delivered,1,2599,5,Not Returned,
ORD01267,C1265,P007,2026-01-18,2026-01-22,Delivered,1,1499,4,Not Returned,
ORD01268,C1056,P001,2025-11-21,2025-11-28,Returned,1,2499,7,Returned,Quality issue
ORD01269,C1066,P003,2026-05-27,,Cancelled,2,3998,,Not Returned,
ORD01270,C1294,P004,2026-01-31,2026-02-04,Delivered,1,2299,4,Not Returned,
ORD01271,C1073,P005,2026-06-22,2026-06-23,Delivered,1,3499,1,Not Returned,
ORD01272,C1168,P008,2025-09-27,2025-10-01,Delivered,1,3699,4,Not Returned,
ORD01273,C1470,P010,2026-05-04,2026-05-07,Delivered,1,2599,3,Not Returned,
ORD01274,C1435,P008,2026-02-19,2026-02-23,Delivered,2,7398,4,Not Returned,
ORD01275,C1337,P003,2026-03-26,2026-03-31,Delivered,1,1999,5,Not Returned,
ORD01276,C1022,P003,2026-08-18,2026-08-25,Delivered,1,1999,7,Not Returned,
ORD01277,C1461,P004,2025-11-14,2025-11-20,Delivered,1,2299,6,Not Returned,
ORD01278,C1039,P004,2026-05-05,2026-05-07,Delivered,3,6897,2,Not Returned,
ORD01279,C1327,P002,2026-05-11,2026-05-14,Delivered,1,3199,3,Not Returned,
ORD01280,C1438,P012,2026-08-06,2026-08-11,Delivered,1,2999,5,Not Returned,
ORD01281,C1248,P004,2026-03-17,2026-03-22,Delivered,1,2299,5,Not Returned,
ORD01282,C1486,P008,2025-09-29,2025-10-03,Delivered,1,3699,4,Not Returned,
ORD01283,C1051,P008,2025-11-05,2025-11-11,Delivered,1,3699,6,Not Returned,
ORD01284,C1039,P003,2026-01-23,2026-01-24,Delivered,1,1999,1,Not Returned,
ORD01285,C1110,P011,2025-08-31,2025-09-05,Delivered,1,2199,5,Not Returned,
ORD01286,C1366,P008,2026-08-17,2026-08-23,Returned,1,3699,6,Returned,Wrong product
ORD01287,C1103,P011,2025-10-17,2025-10-20,Delivered,1,2199,3,Not Returned,
ORD01288,C1172,P004,2026-03-05,2026-03-11,Delivered,3,6897,6,Not Returned,
ORD01289,C1212,P004,2026-08-09,2026-08-14,Returned,1,2299,5,Returned,Size issue
ORD01290,C1319,P009,2025-10-20,2025-10-28,Delivered,1,2899,8,Not Returned,
ORD01291,C1334,P004,2026-05-30,2026-06-10,Delivered,1,2299,11,Not Returned,
ORD01292,C1336,P006,2025-09-01,2025-09-05,Delivered,1,2799,4,Not Returned,
ORD01293,C1306,P005,2026-07-24,2026-07-27,Delivered,1,3499,3,Not Returned,
ORD01294,C1291,P008,2025-10-17,2025-10-22,Delivered,2,7398,5,Not Returned,
ORD01295,C1497,P003,2026-01-01,2026-01-02,Delivered,1,1999,1,Not Returned,
ORD01296,C1352,P012,2025-11-02,2025-11-03,Delivered,1,2999,1,Not Returned,
ORD01297,C1379,P006,2026-08-02,2026-08-06,Returned,1,2799,4,Returned,Quality issue
ORD01298,C1388,P004,2026-05-10,2026-05-14,Delivered,1,2299,4,Not Returned,
ORD01299,C1151,P002,2026-01-31,2026-02-04,Delivered,1,3199,4,Not Returned,
ORD01300,C1484,P004,2025-11-11,2025-11-16,Delivered,1,2299,5,Not Returned,
ORD01301,C1212,P008,2026-02-10,2026-02-13,Delivered,1,3699,3,Not Returned,
ORD01302,C1105,P011,2026-01-20,2026-01-27,Delivered,1,2199,7,Not Returned,
ORD01303,C1266,P009,2025-09-22,2025-09-27,Delivered,2,5798,5,Not Returned,
ORD01304,C1251,P006,2025-11-27,2025-11-28,Delivered,1,2799,1,Not Returned,
ORD01305,C1425,P002,2025-12-02,2025-12-05,Delivered,1,3199,3,Not Returned,
ORD01306,C1101,P004,2025-12-24,2026-01-05,Delivered,1,2299,12,Not Returned,
ORD01307,C1441,P004,2026-03-31,,Cancelled,1,2299,,Not Returned,
ORD01308,C1225,P008,2025-10-05,2025-10-08,Delivered,1,3699,3,Not Returned,
ORD01309,C1195,P007,2026-05-11,2026-05-15,Returned,1,1499,4,Returned,Changed mind
ORD01310,C1372,P007,2025-10-07,2025-10-08,Delivered,1,1499,1,Not Returned,
ORD01311,C1036,P003,2026-01-04,2026-01-06,Delivered,1,1999,2,Not Returned,
ORD01312,C1002,P006,2025-11-03,2025-11-08,Delivered,2,5598,5,Not Returned,
ORD01313,C1191,P001,2026-05-09,,Cancelled,3,7497,,Not Returned,
ORD01314,C1209,P007,2026-05-03,2026-05-07,Delivered,1,1499,4,Not Returned,
ORD01315,C1394,P001,2025-10-28,2025-11-02,Delivered,3,7497,5,Not Returned,
ORD01316,C1188,P012,2026-02-20,2026-02-23,Delivered,1,2999,3,Not Returned,
ORD01317,C1471,P012,2025-09-24,2025-09-26,Delivered,1,2999,2,Not Returned,
ORD01318,C1133,P006,2026-07-15,2026-07-21,Delivered,1,2799,6,Not Returned,
ORD01319,C1006,P010,2026-04-16,,Cancelled,2,5198,,Not Returned,
ORD01320,C1498,P002,2025-10-12,2025-10-19,Delivered,1,3199,7,Not Returned,
ORD01321,C1272,P002,2026-05-18,2026-05-23,Delivered,1,3199,5,Not Returned,
ORD01322,C1372,P011,2026-03-09,2026-03-12,Delivered,2,4398,3,Not Returned,
ORD01323,C1383,P002,2025-10-20,2025-10-21,Delivered,1,3199,1,Not Returned,
ORD01324,C1251,P007,2026-08-18,2026-08-20,Delivered,1,1499,2,Not Returned,
ORD01325,C1220,P001,2025-10-14,2025-10-18,Delivered,1,2499,4,Not Returned,
ORD01326,C1249,P003,2025-11-24,2025-11-26,Delivered,1,1999,2,Not Returned,
ORD01327,C1093,P003,2026-05-10,2026-05-11,Delivered,1,1999,1,Not Returned,
ORD01328,C1040,P004,2026-01-05,2026-01-10,Returned,1,2299,5,Returned,Size issue
ORD01329,C1248,P005,2025-10-08,2025-10-13,Delivered,1,3499,5,Not Returned,
ORD01330,C1404,P011,2025-10-16,,Cancelled,1,2199,,Not Returned,
ORD01331,C1389,P001,2025-10-14,2025-10-18,Delivered,3,7497,4,Not Returned,
ORD01332,C1172,P005,2026-05-01,2026-05-05,Delivered,1,3499,4,Not Returned,
ORD01333,C1193,P006,2026-08-10,,Cancelled,1,2799,,Not Returned,
ORD01334,C1445,P010,2025-09-24,2025-09-28,Returned,1,2599,4,Returned,Wrong product
ORD01335,C1384,P012,2026-03-19,2026-03-24,Delivered,3,8997,5,Not Returned,
ORD01336,C1211,P004,2026-03-02,2026-03-06,Delivered,1,2299,4,Not Returned,
ORD01337,C1023,P011,2025-11-30,2025-12-10,Delivered,1,2199,10,Not Returned,
ORD01338,C1378,P012,2026-02-08,2026-02-12,Delivered,1,2999,4,Not Returned,
ORD01339,C1438,P010,2025-10-06,,Cancelled,3,7797,,Not Returned,
ORD01340,C1073,P012,2025-10-16,2025-10-22,Delivered,1,2999,6,Not Returned,
ORD01341,C1280,P009,2026-06-14,2026-06-21,Delivered,2,5798,7,Not Returned,
ORD01342,C1276,P008,2025-11-20,,Cancelled,1,3699,,Not Returned,
ORD01343,C1014,P004,2025-12-28,2026-01-04,Delivered,3,6897,7,Not Returned,
ORD01344,C1131,P003,2026-02-09,2026-02-18,Delivered,1,1999,9,Not Returned,
ORD01345,C1170,P011,2026-04-26,2026-04-27,Delivered,2,4398,1,Not Returned,
ORD01346,C1376,P004,2026-06-16,2026-06-23,Delivered,1,2299,7,Not Returned,
ORD01347,C1059,P012,2026-03-09,2026-03-11,Returned,1,2999,2,Returned,Changed mind
ORD01348,C1479,P005,2025-10-09,2025-10-11,Delivered,1,3499,2,Not Returned,
ORD01349,C1031,P004,2025-10-24,2025-10-25,Delivered,1,2299,1,Not Returned,
ORD01350,C1186,P010,2026-05-27,2026-06-03,Returned,1,2599,7,Returned,Late delivery
ORD01351,C1074,P011,2025-10-29,2025-11-04,Delivered,1,2199,6,Not Returned,
ORD01352,C1145,P005,2025-12-16,2025-12-17,Delivered,1,3499,1,Not Returned,
ORD01353,C1434,P003,2026-08-01,2026-08-03,In Transit,1,1999,2,Not Returned,
ORD01354,C1149,P012,2026-06-15,2026-06-18,Delivered,1,2999,3,Not Returned,
ORD01355,C1414,P012,2026-03-06,2026-03-12,Returned,1,2999,6,Returned,Size issue
ORD01356,C1372,P004,2026-08-19,2026-08-23,Delivered,2,4598,4,Not Returned,
ORD01357,C1178,P007,2026-01-26,2026-02-02,Delivered,1,1499,7,Not Returned,
ORD01358,C1356,P007,2026-03-14,2026-03-18,Delivered,1,1499,4,Not Returned,
ORD01359,C1435,P004,2026-08-19,2026-08-22,Delivered,2,4598,3,Not Returned,
ORD01360,C1226,P012,2026-01-28,2026-02-02,Delivered,1,2999,5,Not Returned,
ORD01361,C1185,P012,2026-04-30,2026-05-05,Returned,1,2999,5,Returned,Size issue
ORD01362,C1075,P012,2026-06-16,2026-06-19,Delivered,3,8997,3,Not Returned,
ORD01363,C1026,P007,2026-04-01,,Cancelled,1,1499,,Not Returned,
ORD01364,C1369,P002,2026-05-16,2026-05-20,Delivered,1,3199,4,Not Returned,
ORD01365,C1088,P007,2025-12-29,2026-01-04,Delivered,1,1499,6,Not Returned,
ORD01366,C1334,P011,2026-03-06,2026-03-19,Returned,1,2199,13,Returned,Changed mind
ORD01367,C1260,P008,2026-03-02,2026-03-07,Delivered,1,3699,5,Not Returned,
ORD01368,C1381,P004,2025-09-06,2025-09-11,Delivered,1,2299,5,Not Returned,
ORD01369,C1166,P002,2026-06-25,2026-06-26,Delivered,1,3199,1,Not Returned,
ORD01370,C1418,P002,2026-05-28,2026-06-08,Delivered,1,3199,11,Not Returned,
ORD01371,C1333,P009,2026-05-24,2026-06-01,Delivered,2,5798,8,Not Returned,
ORD01372,C1092,P002,2025-12-10,2025-12-16,Delivered,1,3199,6,Not Returned,
ORD01373,C1082,P001,2026-06-06,2026-06-10,Delivered,1,2499,4,Not Returned,
ORD01374,C1259,P002,2026-06-09,2026-06-12,Delivered,3,9597,3,Not Returned,
ORD01375,C1023,P005,2026-02-28,2026-03-07,Delivered,1,3499,7,Not Returned,
ORD01376,C1251,P009,2026-01-23,2026-02-01,Delivered,1,2899,9,Not Returned,
ORD01377,C1352,P012,2026-02-02,2026-02-12,Delivered,1,2999,10,Not Returned,
ORD01378,C1426,P002,2026-07-31,2026-08-01,Delivered,1,3199,1,Not Returned,
ORD01379,C1130,P004,2025-11-02,2025-11-12,Delivered,1,2299,10,Not Returned,
ORD01380,C1130,P005,2026-03-09,2026-03-12,Returned,1,3499,3,Returned,Comfort issue
ORD01381,C1098,P011,2026-03-31,2026-04-03,In Transit,1,2199,3,Not Returned,
ORD01382,C1309,P012,2026-03-04,2026-03-08,Delivered,2,5998,4,Not Returned,
ORD01383,C1126,P003,2026-03-28,2026-03-30,Delivered,3,5997,2,Not Returned,
ORD01384,C1168,P002,2026-01-11,2026-01-19,Delivered,1,3199,8,Not Returned,
ORD01385,C1193,P011,2025-10-10,2025-10-27,Delivered,1,2199,17,Not Returned,
ORD01386,C1448,P004,2026-03-07,2026-03-09,Delivered,1,2299,2,Not Returned,
ORD01387,C1138,P005,2026-06-23,2026-06-29,Delivered,1,3499,6,Not Returned,
ORD01388,C1199,P010,2025-10-15,2025-10-20,Delivered,2,5198,5,Not Returned,
ORD01389,C1132,P003,2026-02-18,2026-02-19,Delivered,1,1999,1,Not Returned,
ORD01390,C1073,P001,2026-08-12,2026-08-15,Delivered,1,2499,3,Not Returned,
ORD01391,C1127,P007,2026-06-12,,Cancelled,1,1499,,Not Returned,
ORD01392,C1408,P011,2026-07-03,2026-07-08,Delivered,3,6597,5,Not Returned,
ORD01393,C1416,P008,2026-05-10,,Cancelled,2,7398,,Not Returned,
ORD01394,C1160,P004,2026-01-29,,Cancelled,1,2299,,Not Returned,
ORD01395,C1146,P002,2026-07-16,2026-07-21,Delivered,1,3199,5,Not Returned,
ORD01396,C1260,P009,2026-05-05,,Cancelled,1,2899,,Not Returned,
ORD01397,C1063,P012,2025-11-03,2025-11-04,Delivered,1,2999,1,Not Returned,
ORD01398,C1003,P007,2025-09-02,2025-09-06,Delivered,2,2998,4,Not Returned,
ORD01399,C1421,P012,2026-03-31,2026-04-04,Delivered,3,8997,4,Not Returned,
ORD01400,C1086,P009,2026-08-11,2026-08-13,Delivered,1,2899,2,Not Returned,
